Status v2,File update Date,Customer Code,Account Name,Renewal Year,Renewal Date,ACV ($CAD),CY Contract Stage,CZ Churn Risk,Region,Cloud/On-Prem,Product Detail,Entity Code,Country,Pod,CSM
Upcoming,31-Jul-25,C-003442,Fassi Holding S.r.l.,2027,2/1/2027,21241,Renewal Year,Low Risk,EMEA,Cloud,FP&A,E-100,Italy,non CSP,Julien Vachaud
Renewed,31-Jul-25,C-003600,University College Nordjylland,2025,1/1/2025,60578,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Denmark,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003600,University College Nordjylland,2026,1/1/2026,63850,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Denmark,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003600,University College Nordjylland,2027,1/1/2027,67042,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Denmark,non CSP,Yassine Fenniche
Renewed,31-Jul-25,C-003616,Macsteel International Support Services (pty) Ltd,2025,1/1/2025,54784,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,South Africa,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003616,Macsteel International Support Services (pty) Ltd,2026,1/1/2026,65637,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,South Africa,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003616,Macsteel International Support Services (pty) Ltd,2027,1/1/2027,68919,Renewal Year,Low Risk,EMEA,Cloud,FP&A,E-100,South Africa,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003617,Aquanet S.A.,2026,3/1/2026,241893,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Poland,non CSP,Lianne Livingstone
Renewed,31-Jul-25,C-003617,Aquanet S.A.,2025,3/1/2025,207410,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Poland,non CSP,Lianne Livingstone
Upcoming,31-Jul-25,C-003617,Aquanet S.A.,2027,3/1/2027,253988,Renewal Year,Low Risk,EMEA,Cloud,FP&A,E-100,Poland,non CSP,Lianne Livingstone
Renewed,31-Jul-25,C-003664,Zealand Business College,2025,4/1/2025,41851,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Denmark,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003664,Zealand Business College,2026,4/1/2026,41851,In-Commitment,Low Risk,EMEA,Cloud,FP&A,E-100,Denmark,non CSP,Yassine Fenniche
Upcoming,31-Jul-25,C-003664,Zealand Business College,2027,4/1/2027,43944,Renewal Year,Low Risk,EMEA,Cloud,FP&A,E-100,Denmark,non CSP,Yassine Fenniche
Renewed,31-Jul-25,C-003677,Auto Solutions Limited,2025,4/22/2025,30658,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003677,Auto Solutions Limited,2026,4/22/2026,32540,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003677,Auto Solutions Limited,2027,4/22/2027,34167,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Zunair Munami
Pending Payment,31-Jul-25,C-003761,Market Place,2025,10/1/2025,21300,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-003761,Market Place,2026,10/1/2026,22365,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-003761,Market Place,2027,10/1/2027,23483,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-004612,Clarien Bank,2026,4/1/2026,87969,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-004612,Clarien Bank,2027,4/1/2027,92367,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Zunair Munami
Renewed,31-Jul-25,C-004612,Clarien Bank,2025,4/1/2025,80834,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,Bermuda,non CSP,Zunair Munami
Renewed,31-Jul-25,C-000019,CAA North & East Ontario,2024,1/10/2024,12000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-000036,Reliance Comfort Limited Partnership,2024,9/1/2024,18200,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-000086,Scepter Canada Inc. (Scepter Corporation),2024,3/15/2024,15000,In-Commitment,High risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Pending Payment,31-Jul-25,C-000101,Golden Windows Limited,2024,4/1/2024,5800,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Zunair Munami
Renewed,31-Jul-25,C-000112,Steinbach Credit Union Limited,2024,4/13/2024,8050,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Jacquie Schmidt
Renewed,31-Jul-25,C-000242,EXP Services,2024,10/1/2024,17940,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-000366,Porter Airlines,2024,6/1/2024,6333,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Nathaniel Chow
Pending Payment,31-Jul-25,C-000590,Court Holdings Limited,2024,5/1/2024,13800,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-000614,County of Simcoe,2024,11/13/2024,13056,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-000643,ABC Benefits Corporation,2024,11/18/2024,17250,Renewal Year,Low Risk,North America,OnPrem,CSP,E-100,Canada,non CSP,Zunair Munami
Renewed,31-Jul-25,C-000691,MEG Energy Corp,2024,2/17/2024,15000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Pending Payment,31-Jul-25,C-000699,Prince Rupert Port Authority,2024,4/4/2024,15544,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Maggie Solby
Renewed,31-Jul-25,C-000729,MacEwen Petroleum Inc.,2024,9/13/2024,13056,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Pending Payment,31-Jul-25,C-000742,Royal Drugs Inc.,2024,5/30/2024,10000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-000771,RW Canada Ltd,2024,7/6/2024,15800,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-000778,University of Winnipeg,2024,7/1/2024,18200,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Zane Robinson
Cancelled,31-Jul-25,C-000866,Lush Handmade Cosmetics Ltd.,2024,9/10/2024,13800,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Pending Payment,31-Jul-25,C-000888,Patchell Holdings Inc. (Goodlife Fitness Centres Inc.),2024,3/21/2024,17040,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Nathaniel Chow
Renewed,31-Jul-25,C-000909,Arcadis Professional Services (Canada) Inc.,2024,1/17/2024,12000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Laura Di Giulio
Renewed,31-Jul-25,C-000967,Symcor,2024,11/1/2024,15000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Nathaniel Chow
Pending Payment,31-Jul-25,C-001038,Gibraltar Mines Ltd.,2024,2/29/2024,10880,Renewal Year,High risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-001085,Enghouse Systems Limited,2024,3/16/2024,15000,Renewal Year,Low Risk,North America,OnPrem,CSP,E-100,Canada,Pod Stars,Zane Robinson
Renewed,31-Jul-25,C-001099,Saskatoon Prairieland Exhibition Corp.,2024,2/29/2024,10000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-001120,Numeris,2024,10/1/2024,25875,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Maggie Solby
Renewed,31-Jul-25,C-001191,Action Car and Truck Accessories,2024,11/7/2024,15000,Renewal Year,Medium risk,North America,OnPrem,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-001216,ACT Energy Technologies Ltd.,2024,1/22/2024,18200,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Pending Payment,31-Jul-25,C-001259,Education Quality and Accountability Office,2024,6/23/2024,15000,Renewal Year,Low Risk,North America,OnPrem,CSP,E-100,Canada,Pod Phix It,Rugaia Saadabi
Pending Payment,31-Jul-25,C-001264,Moneris Solutions Corporation,2024,4/13/2024,27300,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Nathaniel Chow
Renewed,31-Jul-25,C-001280,IAMGOLD Corporation,2024,6/8/2024,27300,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,EMEA,Lianne Livingstone
Renewed,31-Jul-25,C-001374,CRH Canada Group Inc,2024,10/19/2024,17250,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Maggie Solby
Pending Payment,31-Jul-25,C-001493,Accessible Media Inc.,2024,5/31/2024,15000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-001502,Westcan Bulk Transport Ltd.,2024,6/6/2024,15800,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Pending Payment,31-Jul-25,C-001529,Gecko Alliance Group,2024,3/21/2024,12000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Renewed,31-Jul-25,C-001552,The Herschel Supply Co.,2024,12/19/2024,18200,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-001586,PTW Energy Services,2024,11/1/2024,20000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-001723,Maskwacis Education Schools Commission,2024,7/1/2024,15200,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Laura Di Giulio
Cancelled,31-Jul-25,C-001839,First Nations University of Canada,2024,1/6/2024,15800,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Zane Robinson
Renewed,31-Jul-25,C-001855,QHR Technologies Inc.,2024,1/4/2024,7500,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Zane Robinson
Pending Payment,31-Jul-25,C-001862,Peavey Industries LP,2024,2/22/2024,15000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Renewed,31-Jul-25,C-001878,Glencore Canada Corporation,2024,1/5/2024,12000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Cancelled,31-Jul-25,C-001905,HealthHub Patient Engagement Solutions,2024,4/1/2024,7500,Renewal Year,High risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Zane Robinson
Pending Payment,31-Jul-25,C-001918,Mondofix Inc.,2024,5/1/2024,15000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Maggie Solby
Cancelled,31-Jul-25,C-001920,Community Living Mississauga,2024,4/1/2024,7500,Renewal Year,High risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Cancelled,31-Jul-25,C-001936,Caseware International Inc.,2024,5/3/2024,18200,Renewal Year,High risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-001940,Trimac Management Services,2024,5/17/2024,15800,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Laura Di Giulio
Cancelled,31-Jul-25,C-001952,JD Development,2024,6/23/2024,6528,Renewal Year,High risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-001955,Rokstad Power (2018) Ltd.,2024,8/9/2024,10925,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-001960,Canadian Royalties Inc.,2024,7/1/2024,15000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-001962,Steele Auto Group Limited,2024,6/30/2024,15000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-002059,AgriFORCE Growing Systems Ltd.,2024,11/1/2024,12250,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-002065,Musqueam Indian Band,2024,10/1/2024,18200,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Zane Robinson
Renewed,31-Jul-25,C-002078,Westbow Construction Group,2024,11/1/2024,16500,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-002080,Bird Construction Inc,2024,7/1/2024,37375,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Maggie Solby
Renewed,31-Jul-25,C-002083,Eassons Transportation Group,2024,9/1/2024,18200,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Laura Di Giulio
Renewed,31-Jul-25,C-002109,Fulcrum Management Solutions Ltd. Dba Thoughtexchange,2024,11/16/2024,16320,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-002111,ALLMAR,2024,2/1/2024,15800,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Renewed,31-Jul-25,C-002220,La Vie En Rose,2024,2/1/2024,22500,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Zane Robinson
Renewed,31-Jul-25,C-002230,S A Armstrong Limited,2024,2/1/2024,12000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Cancelled,31-Jul-25,C-002253,CMP Group Ltd.,2024,3/31/2024,15000,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Matthew Koronkiewicz
Renewed,31-Jul-25,C-002282,Société québécoise des infrastructures,2024,3/14/2024,14220,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Laura Di Giulio
Pending Payment,31-Jul-25,C-002286,Saskatchewan Teachers Federation,2024,3/15/2024,15000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-002338,First Lion Holdings Inc.,2024,9/30/2024,16500,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Renewed,31-Jul-25,C-002375,INLAND KENWORTH LTD.,2024,7/11/2024,17190,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-002396,Balcan Innovations Inc.,2024,9/19/2024,17190,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-003079,Groupe Del Vasto Inc.,2024,1/9/2024,15800,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Pending Payment,31-Jul-25,C-003178,Tokyo Smoke (2161907 Alberta Ltd.),2024,4/10/2024,5800,In-Commitment,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Jacquie Schmidt
Pending Payment,31-Jul-25,C-003185,"NORR Group, Inc.",2024,4/10/2024,15800,In-Commitment,High risk,North America,Cloud,CSP,E-100,Canada,Pod Stars,Laura Di Giulio
Pending Payment,31-Jul-25,C-003190,OEG Inc.,2024,4/10/2024,14483,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Maggie Solby
Renewed,31-Jul-25,C-003239,Thunderbird Entertainment Group Inc.,2024,7/3/2024,14500,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-003371,Parian Logistics Inc.,2024,9/14/2024,10700,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-003389,Michels Canada Co.,2024,10/15/2024,18200,In-Commitment,High risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-003406,Penderfund Capital Management LTD,2024,11/10/2024,14500,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Hala Issa
Renewed,31-Jul-25,C-003613,Beacon Community Association,2024,2/5/2024,10700,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-003619,St. Joseph Printing Limited,2024,1/15/2024,14500,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,non CSP,Jacquie Schmidt
Upcoming,31-Jul-25,C-000019,CAA North & East Ontario,2026,1/10/2026,19110,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000019,CAA North & East Ontario,2027,1/10/2027,20066,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-000019,CAA North & East Ontario,2025,1/10/2025,13056,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Ajay Gohil
Renewed,31-Jul-25,C-000036,Reliance Comfort Limited Partnership,2025,9/1/2025,19110,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000036,Reliance Comfort Limited Partnership,2026,9/1/2026,20066,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000036,Reliance Comfort Limited Partnership,2027,9/1/2027,21069,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000086,Scepter Canada Inc. (Scepter Corporation),2025,11/15/2025," 16,320 ",Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000086,Scepter Canada Inc. (Scepter Corporation),2026,11/15/2026,17136,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000086,Scepter Canada Inc. (Scepter Corporation),2027,11/15/2027,17993,Renewal Year,Medium risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Pending Payment,31-Jul-25,C-000092,Matcor-Matsu Group Inc.,2025,10/15/2025,14455,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Kushal Sthapak
Upcoming,31-Jul-25,C-000092,Matcor-Matsu Group Inc.,2026,10/15/2026,15178,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Kushal Sthapak
Upcoming,31-Jul-25,C-000092,Matcor-Matsu Group Inc.,2027,10/15/2027,15937,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Kushal Sthapak
Renewed,31-Jul-25,C-000101,Golden Windows Limited,2025,4/1/2025,7000,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Zunair Munami
Upcoming,31-Jul-25,C-000101,Golden Windows Limited,2026,4/1/2026,7000,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Zunair Munami
Upcoming,31-Jul-25,C-000101,Golden Windows Limited,2027,4/1/2027,7350,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Zunair Munami
Renewed,31-Jul-25,C-000112,Steinbach Credit Union Limited,2025,4/13/2025,18200,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Christine Llanora
Upcoming,31-Jul-25,C-000112,Steinbach Credit Union Limited,2026,4/13/2026,19272,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Christine Llanora
Upcoming,31-Jul-25,C-000112,Steinbach Credit Union Limited,2027,4/13/2027,20236,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Christine Llanora
Pending Payment,31-Jul-25,C-000242,EXP Services,2025,10/1/2025,17940,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000242,EXP Services,2026,10/1/2026,18837,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000242,EXP Services,2027,10/1/2027,19779,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000366,Porter Airlines,2026,6/1/2026,8385,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000366,Porter Airlines,2027,6/1/2027,8805,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Renewed,31-Jul-25,C-000366,Porter Airlines,2025,6/1/2025,6333,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000411,Ontario Public Health,2026,1/6/2026,15230,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-000411,Ontario Public Health,2027,1/6/2027,15992,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,non CSP,Kushal Sthapak
Renewed,31-Jul-25,C-000411,Ontario Public Health,2025,1/6/2025,15230,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,non CSP,Kushal Sthapak
Renewed,31-Jul-25,C-000461,Sleep Country Canada Inc.,2025,4/1/2025,13013,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Phil Maciaszek
Upcoming,31-Jul-25,C-000461,Sleep Country Canada Inc.,2026,4/1/2026,13780,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Phil Maciaszek
Upcoming,31-Jul-25,C-000461,Sleep Country Canada Inc.,2027,4/1/2027,14469,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Phil Maciaszek
Upcoming,31-Jul-25,C-000691,MEG Energy Corp,2026,2/17/2026,38220,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Phil Maciaszek
Upcoming,31-Jul-25,C-000691,MEG Energy Corp,2027,2/17/2027,40131,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Phil Maciaszek
Renewed,31-Jul-25,C-000691,MEG Energy Corp,2025,2/17/2025,30565,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Phil Maciaszek
Renewed,31-Jul-25,C-000699,Prince Rupert Port Authority,2025,4/4/2025,21651,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000699,Prince Rupert Port Authority,2026,4/4/2026,19110,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000699,Prince Rupert Port Authority,2027,4/4/2027,20066,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Gavin Ramchand
Renewed,31-Jul-25,C-000729,MacEwen Petroleum Inc.,2025,9/13/2025,19110,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Sobhan Kashani
Upcoming,31-Jul-25,C-000729,MacEwen Petroleum Inc.,2026,9/13/2026,20066,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Sobhan Kashani
Upcoming,31-Jul-25,C-000729,MacEwen Petroleum Inc.,2027,9/13/2027,21069,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Goal Diggers,Sobhan Kashani
Renewed,31-Jul-25,C-000742,Royal Drugs Inc.,2025,5/30/2025,10590,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Sobhan Kashani
Upcoming,31-Jul-25,C-000742,Royal Drugs Inc.,2026,5/30/2026,11120,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Sobhan Kashani
Upcoming,31-Jul-25,C-000742,Royal Drugs Inc.,2027,5/30/2027,11675,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Sobhan Kashani
Renewed,31-Jul-25,C-000771,RW Canada Ltd,2025,7/6/2025,16732,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000771,RW Canada Ltd,2026,7/6/2026,17467,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000771,RW Canada Ltd,2027,7/6/2027,18340,Renewal Year,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000888,Patchell Holdings Inc. (Goodlife Fitness Centres Inc.),2026,3/21/2026,21627,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000888,Patchell Holdings Inc. (Goodlife Fitness Centres Inc.),2027,3/21/2027,22708,In-Commitment,Low Risk,North America,Cloud,CSP,E-100,Canada,Pod Phix It,Eric Li
